comment,comment_type
Who was said to have canceled an official trip to China in protest?,1
At what time in the middle of the night was the diplomat summoned?,1
The Olympic relay had the same security precautions taken as what other special day?,1
What kind of targets do Republic Day events present as?,1
How many people comprised the Tibetan exile community?,1
India refused China's request that the Tibetan exile community be avoided because they said India is what?,1
Where is the exiled Tibetan government?,1
How many Tibetan exiles are said to be in India?,1
A wholesale ban on what was denied?,1
What Olympic group was denied by India?,1
What deteriorated between India and China?,1
Who said they did not support relay interruptions?,1
Who did not want to participate in the relay as 'caged woman'?,1
Where was Bedi retired from?,1
Which actress decided to not participate on April 15?,1
When did a protest in Delhi occur to protest against Chinese repression in Tibet?,1
What retired police officer refused to carry the torch in India?,1
What actress removed herself from participation in the relay?,1
Where was a protest organized about the Olympic relay in India?,1
Who disbanded the protest in Delhi?,1
The retired police officer said she would not run as what?,1
When did the Olympic torch reach Bangkok?,1
Who is the Green World Foundation chairwoman who refused to participate in the relay?,1
The media was told that the Chinese supplied with shirts and transportation?,1
When did the torch go through Bankok?,1
The relay route was a little over how many kilometers?,1
Who were told they would be banned from reentering Thailand?,1
What scheduled bearer of the torch boycotted?,1
When did the torch visit Malaysia?,1
What is the capital city of Malaysia?,1
Where did the route begin in Malaysia?,1
"Prior to the 2008 games, when did Malaysia last see an Olympic torch relay?",1
What is the location of the start of the relay in Malaysia?,1
Where did the relay end in Malaysia?,1
What year was the last torch relay event in Malaysia?,1
How many Special Police protected the relay event?,1
Which supporters protested near the Chinese embassy in Malaysia?,1
Supporters of what demonstrated at the Chinese embassy in Malaysia?,1
What were a Japanese family who unveiled a Tibetan flag hit with?,1
What did the Chinese group yell?,1
What did Chinese volunteers take from two Malaysian demonstrators?,1
When did the Olympic torch visit Jakarta?,1
Who requested that the original route be cancelled?,1
"Along with invited people, who were the only other people allowed in the stadium?",1
Where did the torch relay begin in Indonesia?,1
How many kilometers was the planned route that was cancelled?,1
Why was the first route not taken?,1
What type of facility was the torch carried at instead.,1
Where did protests occur when non one except invited guests and the press were allowed inside the stadium?,1
When did the torch arrive in Canberra?,1
Who received the flame from Chinese officials in Canberra?,1
What did Agnes Shea give to the Chinese in return?,1
Who publicly argued at a press conference?,1
Where was the relay held in Australia?,1
How many kilometers was the route in Australia?,1
What was the location of the beginning of the Olympic torch route in Australia?,1
Who kept the demonstrators separated?,1
What is the name of the Aboriginal elder who received the torch from Chinese officials?,1
Who did the Chinese want to deploy to Canberra to protect the flame?,1
Chinese Australian students were told to defend what against scum and separatists?,1
Who was the chairman of the Australian Council of Chinese Organisations?,1
Who was the Foreign Minister who said he was okay with protests as long as they were peaceful?,1
What group did China want along the relay route in Canberra?,1
Who was given permission to search attendees of the relay?,1
Who said that thousands of pro-Beijing supporters would be bused in?,1
"Who told the media that Chinese diplomats were arranging a ""peaceful show of strength""?",1
Who was the Foreign Minister who indicated Chinese officials wanted supporting demonstrators to show up and show their point of view?,1
Who withdrew as a torchbearer because of her concerns about human rights?,1
Who said Dodds' withdrawal was a good example of peacefully protesting?,1
Who withdrew from the torch event?,1
Who was the foreign minister that said her decision was a good example of peacefully making a point?,1
Who was the head of the Canberra torch relay committee?,1
How many supporters of Tibet were expected in Canberra to protest?,1
ACT Chief Minister Jon Stanhope said which organization intended to ensure that China supporters outweighed Tibet supporters?,1
Which athlete carried the torch for the final leg?,1
How many supporters of Tibet were expected to attend the torch relay?,1
It was thought that how many Chinese supporters would attend the torch relay?,1
